date,itub3.sa,wege3.sa,bbdc3.sa,abev3.sa,egie3.sa,b3sa3.sa,hglg11.sa,sdil11.sa,visc11.sa,vilg11.sa,pssa3.sa,odpv3.sa,flry3.sa,itsa3.sa,rent3.sa,radl3.sa,vivt3.sa,vrta11.sa,mxrf11.sa,fiib11.sa,ggrc11.sa,also3.sa,arzz3.sa,cpfe3.sa,enbr3.sa,mdia3.sa,leve3.sa,dxco3.sa,eqtl3.sa,eztc3.sa,grnd3.sa,soma3.sa,slce3.sa,tots3.sa
2000-01-21,1.2797973155975342,0.11620459705591202,1.4075877666473389,0.3384069502353668,,,,,,,,,,0.5660419464111328,,0.004906428512185812,10.559849739074707,,,,,,,0.16244299709796906,2.8787143230438232,,2.0541489124298096,,,,,,,
2000-01-24,1.2608377933502197,0.11399086564779282,1.3877397775650024,0.3384069502353668,,,,,,,,,,0.5660419464111328,,0.004906428512185812,10.566774368286133,,,,,,,0.16244299709796906,2.8787143230438232,,2.0541489124298096,,,,,,,
2000-01-25,1.2608377933502197,0.11399086564779282,1.3877397775650024,0.3384069502353668,,,,,,,,,,0.5660419464111328,,0.004906428512185812,10.566774368286133,,,,,,,0.16244299709796906,2.8787143230438232,,2.0541489124298096,,,,,,,
2000-01-26,1.2323975563049316,0.12173783034086227,1.3530043363571167,0.33629244565963745,,,,,,,,,,0.5660419464111328,,0.004906428512185812,10.802209854125977,,,,,,,0.16244299709796906,2.8787143230438232,,2.1475188732147217,,,,,,,
2000-01-27,1.2323975563049316,0.12284509092569351,1.3778154850006104,0.32148900628089905,,,,,,,,,,0.5660419464111328,,0.004906428512185812,11.079187393188477,,,,,,,0.16244299709796906,2.8787143230438232,,2.1475188732147217,,,,,,,
2000-01-28,1.2039577960968018,0.12395155429840088,1.402625560760498,0.32148900628089905,,,,,,,,,,0.5660419464111328,,0.004906428512185812,10.739886283874512,,,,,,,0.16244299709796906,2.8787143230438232,,2.1475188732147217,,,,,,,
2000-01-31,1.2039577960968018,0.12173783034086227,1.3893940448760986,0.32148900628089905,,,,,,,,,,0.5660419464111328,,0.004906428512185812,10.525226593017578,,,,,,,0.16244299709796906,2.8787143230438232,,2.1226205825805664,,,,,,,
2000-02-01,1.1565583944320679,0.12395155429840088,1.366236686706543,0.32148900628089905,,,,,,,,,,0.5660419464111328,,0.004906428512185812,10.8195161819458,,,,,,,0.16244299709796906,2.8787143230438232,,2.1163957118988037,,,,,,,
2000-02-02,1.1565583944320679,0.12395155429840088,1.3778154850006104,0.32148900628089905,,,,,,,,,,0.537740170955658,,0.004906428512185812,11.04456615447998,,,,,,,0.16244299709796906,2.8787143230438232,,2.110170841217041,,,,,,,
2000-02-03,1.1565583944320679,0.12395155429840088,1.445629358291626,0.32148900628089905,,,,,,,,,,0.537740170955658,,0.004906428512185812,11.529278755187988,,,,,,,0.16244299709796906,2.8787143230438232,,2.0541489124298096,,,,,,,
2000-02-04,1.2134379148483276,0.12395155429840088,1.4274362325668335,0.3003193438053131,,,,,,,,,,0.537740170955658,,0.004906428512185812,11.73701000213623,,,,,,,0.16244299709796906,2.8787143230438232,,2.0541489124298096,,,,,,,
2000-02-07,1.137597680091858,0.12395155429840088,1.3893940448760986,0.3003193438053131,,,,,,,,,,0.537740170955658,,0.004906428512185812,11.771636009216309,,,,,,,0.16244299709796906,2.8787143230438232,,2.0354747772216797,,,,,,,
2000-02-08,1.1849976778030396,0.12395155429840088,1.402625560760498,0.3003193438053131,,,,,,,,,,0.537740170955658,,0.004906428512185812,12.221728324890137,,,,,,,0.16244299709796906,2.8787143230438232,,2.004350423812866,,,,,,,
2000-02-09,1.1660372018814087,0.12395155429840088,1.402625560760498,0.334177702665329,,,,,,,,,,0.537740170955658,,0.005607106722891331,12.360215187072754,,,,,,,0.16244299709796906,2.8787143230438232,,2.004350423812866,,,,,,,
2000-02-10,1.137597680091858,0.12173783034086227,1.4373600482940674,0.334177702665329,,,,,,,,,,0.537740170955658,,0.005607106722891331,12.56795597076416,,,,,,,0.16244299709796906,2.8787143230438232,,1.9919012784957886,,,,,,,
2000-02-11,1.137597680091858,0.12505804002285004,1.3893940448760986,0.32148900628089905,,,,,,,,,,0.5632119178771973,,0.005607106722891331,12.498706817626953,,,,,,,0.16244299709796906,2.8787143230438232,,1.9919012784957886,,,,,,,
2000-02-14,1.1091583967208862,0.12505804002285004,1.3761606216430664,0.32148900628089905,,,,,,,,,,0.5518906712532043,,0.005607106722891331,12.640661239624023,,,,,,,0.16244299709796906,2.8787143230438232,,1.9670031070709229,,,,,,,
2000-02-15,1.2323975563049316,0.1106705442070961,1.3149616718292236,0.32148900628089905,,,,,,,,,,0.537740170955658,,0.005607106722891331,12.464085578918457,,,,,,,0.16244299709796906,2.8787143230438232,,1.960777997970581,,,,,,,
2000-02-16,1.2323975563049316,0.1106705442070961,1.339772343635559,0.32148900628089905,,,,,,,,,,0.48962604999542236,,0.005607106722891331,12.225187301635742,,,,,,,0.16244299709796906,2.8787143230438232,,1.9296541213989258,,,,,,,
2000-02-17,1.2323975563049316,0.1106705442070961,1.3099995851516724,0.32148900628089905,,,,,,,,,,0.48962604999542236,,0.005607106722891331,12.290975570678711,,,,,,,0.16244299709796906,2.8787143230438232,,1.960777997970581,,,,,,,
2000-02-18,1.1565583944320679,0.1106705442070961,1.278572916984558,0.3299480378627777,,,,,,,,,,0.48962604999542236,,0.005607106722891331,11.882431030273438,,,,,,,0.16244299709796906,2.8787143230438232,,1.960777997970581,,,,,,,
2000-02-21,1.1565583944320679,0.1106705442070961,1.278572916984558,0.3299480378627777,,,,,,,,,,0.4952870309352875,,0.005607106722891331,12.048615455627441,,,,,,,0.16244299709796906,2.8787143230438232,,1.9601553678512573,,,,,,,
2000-02-22,1.1470781564712524,0.1106705442070961,1.266994595527649,0.31132087111473083,,,,,,,,,,0.49245673418045044,,0.005607106722891331,11.775099754333496,,,,,,,0.16244299709796906,2.8787143230438232,,1.9601553678512573,,,,,,,
2000-02-23,1.1470781564712524,0.1106705442070961,1.2719576358795166,0.3172379434108734,,,,,,,,,,0.5660419464111328,,0.005607106722891331,12.249427795410156,,,,,,,0.16244299709796906,2.8787143230438232,,1.942104458808899,,,,,,,
2000-02-24,1.1565583944320679,0.1106705442070961,1.253761887550354,0.31300821900367737,,,,,,,,,,0.5660419464111328,,0.005607106722891331,12.290975570678711,,,,,,,0.16244299709796906,2.8787143230438232,,1.9545533657073975,,,,,,,
2000-02-25,1.1660372018814087,0.1106705442070961,1.253761887550354,0.3045492172241211,,,,,,,,,,0.5660419464111328,,0.005607106722891331,12.256353378295898,,,,,,,0.16244299709796906,2.8787143230438232,,1.9545533657073975,,,,,,,
2000-02-28,1.1660372018814087,0.1106705442070961,1.2653405666351318,0.3045492172241211,,,,,,,,,,0.5660419464111328,,0.005607106722891331,11.979369163513184,,,,,,,0.16244299709796906,2.8787143230438232,,1.9545533657073975,,,,,,,
2000-02-29,1.1565583944320679,0.1106705442070961,1.2339143753051758,0.3003193438053131,,,,,,,,,,0.537740170955658,,0.005607106722891331,12.048615455627441,,,,,,,0.16244299709796906,2.8787143230438232,,1.9545533657073975,,,,,,,
2000-03-01,1.1849976778030396,0.1106705442070961,1.266994595527649,0.3003193438053131,,,,,,,,,,0.5660419464111328,,0.005607106722891331,12.256353378295898,,,,,,,0.14387784898281097,2.8787143230438232,,1.9670031070709229,,,,,,,
2000-03-02,1.1849976778030396,0.1106705442070961,1.2769191265106201,0.3003193438053131,,,,,,,,,,0.5660419464111328,,0.005607106722891331,12.61988639831543,,,,,,,0.14387784898281097,2.8787143230438232,,1.9670031070709229,,,,,,,
2000-03-03,1.2418782711029053,0.1106705442070961,1.278572916984558,0.3290933668613434,,,,,,,,,,0.5660419464111328,,0.005607106722891331,12.98342227935791,,,,,,,0.14387784898281097,2.8787143230438232,,1.9670031070709229,,,,,,,
2000-03-06,1.2418782711029053,0.1106705442070961,1.278572916984558,0.3290933668613434,,,,,,,,,,0.5660419464111328,,0.005607106722891331,12.98342227935791,,,,,,,0.14387784898281097,2.8787143230438232,,1.9670031070709229,,,,,,,
2000-03-07,1.2418782711029053,0.1106705442070961,1.278572916984558,0.3290933668613434,,,,,,,,,,0.5660419464111328,,0.005607106722891331,12.98342227935791,,,,,,,0.14387784898281097,2.8787143230438232,,1.9670031070709229,,,,,,,
2000-03-08,1.2418782711029053,0.1106705442070961,1.253761887550354,0.3290933668613434,,,,,,,,,,0.5660419464111328,,0.005607106722891331,12.290975570678711,,,,,,,0.14387784898281097,2.8787143230438232,,2.0541489124298096,,,,,,,
2000-03-09,1.2418782711029053,0.1106705442070961,1.2587242126464844,0.3384069502353668,,,,,,,,,,0.5660419464111328,,0.005607106722891331,12.117860794067383,,,,,,,0.14387784898281097,2.8787143230438232,,1.9919012784957886,,,,,,,
2000-03-10,1.2323975563049316,0.1106705442070961,1.2587242126464844,0.3384069502353668,,,,,,,,,,0.5660419464111328,,0.005607106722891331,11.858194351196289,,,,,,,0.14387784898281097,2.8787143230438232,,2.023024797439575,,,,,,,
2000-03-13,1.2323975563049316,0.1106705442070961,1.2587242126464844,0.3384069502353668,,,,,,,,,,0.5660419464111328,,0.005607106722891331,11.858194351196289,,,,,,,0.14387784898281097,2.8787143230438232,,2.023024797439575,,,,,,,
2000-03-14,1.2039577960968018,0.1106705442070961,1.3149616718292236,0.3172379434108734,,,,,,,,,,0.5660419464111328,,0.005607106722891331,11.425409317016602,,,,,,,0.14387784898281097,2.8787143230438232,,2.023024797439575,,,,,,,
2000-03-15,1.2039577960968018,0.1106705442070961,1.3149616718292236,0.3172379434108734,,,,,,,,,,0.557551383972168,,0.005607106722891331,11.148432731628418,,,,,,,0.14387784898281097,2.8787143230438232,,1.960777997970581,,,,,,,
2000-03-16,1.2039577960968018,0.1106705442070961,1.303383708000183,0.32148900628089905,,,,,,,,,,0.5632119178771973,,0.005607106722891331,11.217680931091309,,,,,,,0.14387784898281097,2.8787143230438232,,1.9794518947601318,,,,,,,
2000-03-17,1.1849976778030396,0.1106705442070961,1.253761887550354,0.32148900628089905,,,,,,,,,,0.5660419464111328,,0.005607106722891331,10.913002014160156,,,,,,,0.14387784898281097,2.8787143230438232,,1.9794518947601318,,,,,,,
2000-03-20,1.1755177974700928,0.1106705442070961,1.2405297756195068,0.32148900628089905,,,,,,,,,,0.5660419464111328,,0.005607106722891331,11.079187393188477,,,,,,,0.14387784898281097,2.8787143230438232,,1.9794518947601318,,,,,,,
2000-03-21,1.1755177974700928,0.1106705442070961,1.253761887550354,0.32148900628089905,,,,,,,,,,0.5660419464111328,,0.005607106722891331,11.595065116882324,,,,,,,0.14387784898281097,2.8787143230438232,,1.9794518947601318,,,,,,,
2000-03-22,1.1755177974700928,0.1106705442070961,1.301729440689087,0.334177702665329,,,,,,,,,,0.5660419464111328,,0.005607106722891331,11.491199493408203,,,,,,,0.14387784898281097,2.8787143230438232,,1.9794518947601318,,,,,,,
2000-03-23,1.1755177974700928,0.1106705442070961,1.2736104726791382,0.34686601161956787,,,,,,,,,,0.5660419464111328,,0.005607106722891331,11.460034370422363,,,,,,,0.14387784898281097,2.8787143230438232,,1.9794518947601318,,,,,,,
2000-03-24,1.1755177974700928,0.1106705442070961,1.3447345495224,0.3570128083229065,,,,,,,,,,0.5660419464111328,,0.005607106722891331,11.494656562805176,,,,,,,0.14387784898281097,2.8787143230438232,,1.9794518947601318,,,,,,,
2000-03-27,1.1849976778030396,0.1106705442070961,1.339772343635559,0.36378446221351624,,,,,,,,,,0.5660419464111328,,0.005607106722891331,11.70238971710205,,,,,,,0.14387784898281097,2.8787143230438232,,1.9794518947601318,,,,,,,
2000-03-28,1.1849976778030396,0.1106705442070961,1.3645830154418945,0.36378446221351624,,,,,,,,,,0.5660419464111328,,0.005607106722891331,11.079187393188477,,,,,,,0.14387784898281097,2.8787143230438232,,1.8667844533920288,,,,,,,
2000-03-29,1.1849976778030396,0.1106705442070961,1.3513509035110474,0.36378446221351624,,,,,,,,,,0.5660419464111328,,0.005607106722891331,10.836824417114258,,,,,,,0.14387784898281097,2.8787143230438232,,1.8020482063293457,,,,,,,
2000-03-30,1.2229177951812744,0.1106705442070961,1.3199234008789062,0.38070255517959595,,,,,,,,,,0.5660419464111328,,0.005607106722891331,10.732963562011719,,,,,,,0.14387784898281097,2.8787143230438232,,1.8020482063293457,,,,,,,
2000-03-31,1.2323975563049316,0.1106705442070961,1.3612748384475708,0.38916149735450745,,,,,,,,,,0.5660419464111328,,0.005607106722891331,10.525226593017578,,,,,,,0.14387784898281097,2.8787143230438232,,1.8020482063293457,,,,,,,
2000-04-03,1.28927743434906,0.1106705442070961,1.3281943798065186,0.3870469331741333,,,,,,,,,,0.5660419464111328,,0.005607106722891331,10.144380569458008,,,,,,,0.14387784898281097,2.8787143230438232,,1.8051608800888062,,,,,,,
2000-04-04,1.28927743434906,0.1106705442070961,1.2835352420806885,0.384932279586792,,,,,,,,,,0.5660419464111328,,0.005607106722891331,9.870864868164062,,,,,,,0.14387784898281097,2.8787143230438232,,1.797690510749817,,,,,,,
2000-04-05,1.2323975563049316,0.1106705442070961,1.2653405666351318,0.3976210653781891,,,,,,,,,,0.5660419464111328,,0.005607106722891331,9.867403030395508,,,,,,,0.14387784898281097,2.8787143230438232,,1.8039153814315796,,,,,,,
2000-04-06,1.2513573169708252,0.1106705442070961,1.278572916984558,0.40185028314590454,,,,,,,,,,0.5660419464111328,,0.005607106722891331,10.109758377075195,,,,,,,0.14387784898281097,2.8787143230438232,,1.8039153814315796,,,,,,,
2000-04-07,1.28927743434906,0.1106705442070961,1.3083462715148926,0.410309374332428,,,,,,,,,,0.5660419464111328,,0.005607106722891331,10.559849739074707,,,,,,,0.14387784898281097,2.8787143230438232,,1.7678124904632568,,,,,,,
2000-04-10,1.2703171968460083,0.1106705442070961,1.2471458911895752,0.4221435487270355,,,,,,,,,,0.5660419464111328,,0.005607106722891331,10.383275032043457,,,,,,,0.14387784898281097,2.8787143230438232,,1.8051608800888062,,,,,,,
2000-04-11,1.2513573169708252,0.1106705442070961,1.2653405666351318,0.41876882314682007,,,,,,,,,,0.5660419464111328,,0.005607106722891331,10.009352684020996,,,,,,,0.14387784898281097,2.8787143230438232,,1.8051608800888062,,,,,,,
2000-04-12,1.2323975563049316,0.1106705442070961,1.2405297756195068,0.41876882314682007,,,,,,,,,,0.5660419464111328,,0.005607106722891331,10.075138092041016,,,,,,,0.30168023705482483,2.8787143230438232,,1.7864867448806763,,,,,,,
2000-04-13,1.2229177951812744,0.1106705442070961,1.2157193422317505,0.41876882314682007,,,,,,,,,,0.5660419464111328,,0.005607106722891331,9.625041007995605,,,,,,,0.30168023705482483,2.8787143230438232,,1.7864867448806763,,,,,,,
2000-04-14,1.137597680091858,0.1106705442070961,1.1048980951309204,0.38070255517959595,,,,,,,,,,0.5518906712532043,,0.005607106722891331,9.625041007995605,,,,,,,0.30168023705482483,2.8787143230438232,,1.7429137229919434,,,,,,,
2000-04-17,1.137597680091858,0.1106705442070961,1.1297088861465454,0.38070255517959595,,,,,,,,,,0.5518906712532043,,0.005607106722891331,9.17495059967041,,,,,,,0.30168023705482483,2.8787143230438232,,1.7740373611450195,,,,,,,
2000-04-18,1.1281181573867798,0.1106705442070961,1.190908670425415,0.38070255517959595,,,,,,,,,,0.5518906712532043,,0.005607106722891331,9.659666061401367,,,,,,,0.30168023705482483,2.8787143230438232,,1.7740373611450195,,,,,,,
2000-04-19,1.1281181573867798,0.1106705442070961,1.1660985946655273,0.38070255517959595,,,,,,,,,,0.5518906712532043,,0.005607106722891331,9.902027130126953,,,,,,,0.30168023705482483,2.8787143230438232,,1.7740373611450195,,,,,,,
2000-04-20,1.1281181573867798,0.1106705442070961,1.190908670425415,0.38070255517959595,,,,,,,,,,0.5518906712532043,,0.005607106722891331,9.756611824035645,,,,,,,0.30168023705482483,2.8787143230438232,,1.7740373611450195,,,,,,,
2000-04-21,1.1281181573867798,0.1106705442070961,1.190908670425415,0.38070255517959595,,,,,,,,,,0.5518906712532043,,0.005607106722891331,9.756611824035645,,,,,,,0.30168023705482483,2.8787143230438232,,1.7740373611450195,,,,,,,
2000-04-24,1.090198278427124,0.1106705442070961,1.1793302297592163,0.38070255517959595,,,,,,,,,,0.5518906712532043,,0.005607106722891331,9.351526260375977,,,,,,,0.30168023705482483,2.8787143230438232,,1.7740373611450195,,,,,,,
2000-04-25,1.0996782779693604,0.1106705442070961,1.1660985946655273,0.38070255517959595,,,,,,,,,,0.5518906712532043,,0.005607106722891331,9.694293975830078,,,,,,,0.30168023705482483,2.8787143230438232,,1.7740373611450195,,,,,,,
2000-04-26,1.090198278427124,0.1106705442070961,1.1793302297592163,0.38070255517959595,,,,,,,,,,0.5518906712532043,,0.005607106722891331,9.625041007995605,,,,,,,0.30168023705482483,2.8787143230438232,,1.7740373611450195,,,,,,,
2000-04-27,1.090198278427124,0.1106705442070961,1.2091031074523926,0.38916149735450745,,,,,,,,,,0.5518906712532043,,0.005607106722891331,9.382689476013184,,,,,,,0.30168023705482483,2.8787143230438232,,1.7740373611450195,,,,,,,
2000-04-28,1.090198278427124,0.1106705442070961,1.2653405666351318,0.40185028314590454,,,,,,,,,,0.5518906712532043,,0.005607106722891331,9.351526260375977,,,,,,,0.30168023705482483,2.8787143230438232,,1.8487340211868286,,,,,,,
2000-05-01,1.090198278427124,0.1106705442070961,1.2653405666351318,0.40185028314590454,,,,,,,,,,0.5518906712532043,,0.005607106722891331,9.351526260375977,,,,,,,0.30168023705482483,2.8787143230438232,,1.8487340211868286,,,,,,,
2000-05-02,1.137597680091858,0.1106705442070961,1.2339143753051758,0.40185028314590454,,,,,,,,,,0.5518906712532043,,0.005607106722891331,9.971268653869629,,,,,,,0.30168023705482483,2.8787143230438232,,1.8487340211868286,,,,,,,
2000-05-03,1.1565583944320679,0.1106705442070961,1.2091031074523926,0.40185028314590454,,,,,,,,,,0.5603819489479065,,0.005607106722891331,9.884711265563965,,,,,,,0.30168023705482483,2.8787143230438232,,1.6806669235229492,,,,,,,
2000-05-04,1.1565583944320679,0.1106705442070961,1.190908670425415,0.3976210653781891,,,,,,,,,,0.5603819489479065,,0.005607106722891331,9.798152923583984,,,,,,,0.30168023705482483,2.8787143230438232,,1.6800439357757568,,,,,,,
2000-05-05,1.1944774389266968,0.1106705442070961,1.2289519309997559,0.3976210653781891,,,,,,,,,,0.5603819489479065,,0.005607106722891331,9.590424537658691,,,,,,,0.30168023705482483,2.8787143230438232,,1.674441933631897,,,,,,,
2000-05-08,1.1944774389266968,0.10513737797737122,1.222335934638977,0.3976210653781891,,,,,,,,,,0.5603819489479065,,0.005607106722891331,9.313443183898926,,,,,,,0.30168023705482483,2.8787143230438232,,1.674441933631897,,,,,,,
2000-05-09,1.1755177974700928,0.10513737797737122,1.190908670425415,0.3976210653781891,,,,,,,,,,0.5660419464111328,,0.005607106722891331,8.932595252990723,,,,,,,0.30168023705482483,2.8787143230438232,,1.6738194227218628,,,,,,,
2000-05-10,1.1660372018814087,0.10513737797737122,1.164443850517273,0.3976210653781891,,,,,,,,,,0.5660419464111328,,0.005607106722891331,8.672927856445312,,,,,,,0.30168023705482483,2.8787143230438232,,1.699340581893921,,,,,,,
2000-05-11,1.1660372018814087,0.10513737797737122,1.1594818830490112,0.3976210653781891,,,,,,,,,,0.5660419464111328,,0.005607106722891331,9.313443183898926,,,,,,,0.30168023705482483,2.8787143230438232,,1.7117904424667358,,,,,,,
2000-05-12,1.1660372018814087,0.10513737797737122,1.1197847127914429,0.3976210653781891,,,,,,,,,,0.5660419464111328,,0.005607106722891331,9.503866195678711,,,,,,,0.30168023705482483,2.8787143230438232,,1.7117904424667358,,,,,,,
2000-05-15,1.1660372018814087,0.10513737797737122,1.154520034790039,0.40608009696006775,,,,,,,,,,0.5660419464111328,,0.005607106722891331,9.798152923583984,,,,,,,0.30168023705482483,2.8787143230438232,,1.7429137229919434,,,,,,,
2000-05-16,1.1944774389266968,0.10513737797737122,1.1727145910263062,0.40608009696006775,,,,,,,,,,0.5688724517822266,,0.005607106722891331,9.832778930664062,,,,,,,0.3156038820743561,2.8787143230438232,,1.773413896560669,,,,,,,
2000-05-17,1.1849976778030396,0.10513737797737122,1.139633297920227,0.40608009696006775,,,,,,,,,,0.5688724517822266,,0.005607106722891331,9.230347633361816,,,,,,,0.3156038820743561,2.8787143230438232,,1.773413896560669,,,,,,,
2000-05-18,1.1849976778030396,0.10513737797737122,1.118131160736084,0.38070255517959595,,,,,,,,,,0.5688724517822266,,0.005607106722891331,9.039925575256348,,,,,,,0.3156038820743561,2.8787143230438232,,1.773413896560669,,,,,,,
2000-05-19,1.1660372018814087,0.10513737797737122,1.1297088861465454,0.38070255517959595,,,,,,,,,,0.5688724517822266,,0.005607106722891331,9.001838684082031,,,,,,,0.3156038820743561,2.8787143230438232,,1.773413896560669,,,,,,,
2000-05-22,1.1470781564712524,0.10513737797737122,1.1148234605789185,0.37647339701652527,,,,,,,,,,0.5660419464111328,,0.005607106722891331,8.69370174407959,,,,,,,0.3156038820743561,2.8787143230438232,,1.773413896560669,,,,,,,
2000-05-23,1.1281181573867798,0.10513737797737122,1.080088496208191,0.37647339701652527,,,,,,,,,,0.5660419464111328,,0.005607106722891331,8.378639221191406,,,,,,,0.3156038820743561,2.8787143230438232,,1.773413896560669,,,,,,,
2000-05-24,1.118638277053833,0.10513737797737122,1.0916669368743896,0.37647339701652527,,,,,,,,,,0.5660419464111328,,0.005607106722891331,8.707551002502441,,,,,,,0.3156038820743561,2.8787143230438232,,1.7678124904632568,,,,,,,
2000-05-25,1.1281181573867798,0.10513737797737122,1.123092770576477,0.37647339701652527,,,,,,,,,,0.5660419464111328,,0.005607106722891331,8.690241813659668,,,,,,,0.3156038820743561,2.8787143230438232,,1.7615880966186523,,,,,,,
2000-05-26,1.1281181573867798,0.10513737797737122,1.1892547607421875,0.37647339701652527,,,,,,,,,,0.5660419464111328,,0.005607106722891331,9.001838684082031,,,,,,,0.3156038820743561,2.8787143230438232,,1.758475661277771,,,,,,,
2000-05-29,1.1281181573867798,0.10513737797737122,1.164443850517273,0.37858787178993225,,,,,,,,,,0.5660419464111328,,0.005607106722891331,9.001838684082031,,,,,,,0.3156038820743561,2.8787143230438232,,1.758475661277771,,,,,,,
2000-05-30,1.1281181573867798,0.10513737797737122,1.1727145910263062,0.37858787178993225,,,,,,,,,,0.5660419464111328,,0.005607106722891331,9.728913307189941,,,,,,,0.3156038820743561,2.8787143230438232,,1.758475661277771,,,,,,,
2000-05-31,1.1470781564712524,0.10513737797737122,1.1975245475769043,0.38916149735450745,,,,,,,,,,0.5660419464111328,,0.005607106722891331,9.521177291870117,,,,,,,0.3156038820743561,2.8787143230438232,,1.7578529119491577,,,,,,,
2000-06-01,1.1470781564712524,0.10513737797737122,1.2521082162857056,0.38916149735450745,,,,,,,,,,0.5915141105651855,,0.005607106722891331,9.690828323364258,,,,,,,0.3156038820743561,2.8787143230438232,,1.7553635835647583,,,,,,,
2000-06-02,1.1470781564712524,0.10513737797737122,1.2967677116394043,0.384932279586792,,,,,,,,,,0.5915141105651855,,0.028065823018550873,10.127069473266602,,,,,,,0.3156038820743561,2.8787143230438232,,1.7553635835647583,,,,,,,
2000-06-05,1.1470781564712524,0.10513737797737122,1.2984215021133423,0.384932279586792,,,,,,,,,,0.5915141105651855,,0.028065823018550873,10.040514945983887,,,,,,,0.3156038820743561,2.8787143230438232,,1.7553635835647583,,,,,,,
2000-06-06,1.1470781564712524,0.10513737797737122,1.2984215021133423,0.384932279586792,,,,,,,,,,0.5915141105651855,,0.028065823018550873,10.040514945983887,,,,,,,0.3156038820743561,2.8787143230438232,,1.7553635835647583,,,,,,,
2000-06-07,1.1944774389266968,0.10513737797737122,1.303383708000183,0.40185028314590454,,,,,,,,,,0.5886836051940918,,0.028065823018550873,9.805078506469727,,,,,,,0.3156038820743561,2.8787143230438232,,1.7553635835647583,,,,,,,
